conversation_id,retweets_count,mentions,created_at,likes_count,in_reply_to_user_id,_id,source,user_id,in_reply_to_status_id,tweet,sentiment,replies_count,quoted_status_id,hashtags,cashtags,urls
1291315644634406915,14,,2020-08-06 10:10:15+00:00,55,,1291315644634406915,Twitter for iPhone,585622493,,۱-تصمیم داریم برای انجام پروژه‌هایی که به موسسه فرهنگی/هنری ما سفارش داده شده(ویا میشود) ویا پروژه‌هایی که خودمان طراحی میکنیم، علاوه بر نیروهای ثابت موسسه، از نیروهای خارج از مجموعه بصورت دورکاری استفاده کنیم تا در این شرایط، بتوانیم درآمدی برای بچه‌های توانمند ایجاد کنیم #باهم,1,1,,['باهم'],,
1428005749217714183,0,,2021-08-18 14:47:56+00:00,51,,1428005749217714183,Twitter for Android,953743821644451841,,اگه مدل کاریم به دورکاری میخورد، منم میرفتم تا اسفند شیراز زندگی میکردم :(((((((,2,0,,,,
1239185989903491075,0,['1371618385'],2020-03-15 14:25:57+00:00,1,1371618385,1239196137883668481,Twitter for Android,49563837,1.24E+18,@Rouhani_ir حسن شیاف روغن بنفشه استعمال کرده نمی تونه تکون بخوره ولی همچنان دورکاری میکنه,1,0,,,,
1391271190015135744,0,['1011075311906193408'],2021-05-09 07:38:17+00:00,0,1.01E+18,1391296448436875271,Twitter for iPhone,1389817705570635776,1.39E+18,@Emor_Error جان من دورکاری بسه دیگه,0,1,,,,
1364141169517629448,0,,2021-02-23 09:12:53+00:00,1,,1364141169517629448,Twitter Web App,76056109,,کارآموزی و دورکاری باهم چطوری میشه ؟,1,1,,,,
222590438010392576,0,,2012-07-10 07:17:50+00:00,0,,222590438010392576,Facebook,269630000,,یک پسر تگزاسی برای پیدا کردن کار از خانه به راه افتاده و به یکی از این فروشگاهای بزرگ که همه چیز میفروشند...  http://t.co/uVkCNXBH,1,0,,,,['http://fb.me/10veMGnbf']
981234044498337792,0,,2018-04-03 18:19:28+00:00,1,513005871,981234747086200832,Twitter for Android,513005871,9.81E+17,/ باز هم از همه با هم بودن‌ها، اختلاف نظرها، ظرایف و دقایق ارتباط با آدم‌ها... و در یک کلام از تمامی خصوصیات انسانی که از همنشینی با انسان حاصل می‌شود بی‌نصیب‌اند.» ‌ چقدر با این حرف موافقید؟ ‌ #ارتباط #دورکاری #تیم,1,2,,"['ارتباط', 'دورکاری', 'تیم']",,
1432727120321687554,0,,2021-08-31 15:31:33+00:00,1,1.16E+18,1432727768891068426,Twitter for Android,866018588045570048,1.43E+18,@Wedi_blino_ei_c اگه دورکاری مدنظره تو جابینجا سرچ کن دورکاری,1,1,,,,
1356929196690464768,0,['1155947693383884802'],2021-02-03 11:44:18+00:00,1,1.16E+18,1356931516417404929,Twitter for Android,977878170694123522,1.36E+18,@Mahsa_S0ltani کار پاره‌وقت و دورکاری که خرج و مخارج آدم رو اوکی کنه و ازش بتونی حداقل ماهی یه تومن واسه یه همچین پروژه‌ای بذاری کنار خب اگه باشه اول خودم انجامش میدم خب😎😅,2,1,,,,
1352264237373120513,0,"['2190511844', '29997580']",2021-01-21 16:20:31+00:00,6,2190511844,1352289986679341058,Twitter for Android,1108984972654841856,1.35E+18,@Rabolf9 @Chaay کرونا باعث شد خیلی از شرکت ها به دورکاری روی بیارن، ولی از برج 7 شرکت ها کم کم حضور اجباری کردن (طبق تجربه هایی که ثبت شده),1,0,,,,
1253050171820322816,0,,2020-04-23 08:37:33+00:00,1,9.92E+17,1253241586684776449,Twitter for Android,700836101104205827,1.25E+18,@z_heraa یه وبسایت که پروژه دورکاری میتونید بردارید,1,0,,,,
1320029638857576452,0,['856573236661932033'],2021-02-09 11:19:38+00:00,0,8.57E+17,1359099633176367104,Twitter for Android,1215214251297660928,1.32E+18,@jamshid_ansari یکی از اقدامات مهمی که شما می توانید داشته باشید، تلاش در جهت اجرایی شدن مصوبه دورکاری برای بانوان شاغل دارای فرزند خردسال است. که قدم بزرگی در حمایت از بانوان و فرزندآوری و کمک به گشور خواهد بود..این مصوبه مهم را به اختیار مدیران نگذارید,1,0,,,,
1135450136354725889,0,['554306259'],2019-06-08 16:37:12+00:00,0,554306259,1137398179614285824,Twitter for Android,1924418016,1.14E+18,@sarahsharifi20 شرایط دورکاری هم دارید ؟,2,0,,,,
991734711386099713,0,,2018-05-02 17:42:35+00:00,0,,991734711386099713,Twitter Web Client,2170380420,,شغل خانگی چاپ سیلک چاپ سیلک اسکرین را میتوان یکی از مشاغل خانگی پردرآمد در نظر گرفت که بسیار کم هزینه و زودبازده است تنوع چاپی دستگاه چاپ سیلک بسیار بالاست و تقریبا روی تمام سطوح صاف میتوان چاپ زد  https://t.co/o6YDOqquav  https://t.co/bNo7ZVZcIe,1,0,,,,['http://irmohr2.mihanblog.com/post/66']
1418574562044874755,0,,2021-07-23 14:11:46+00:00,5,,1418574562044874755,Twitter Web App,95501767,,اینا نسل فوق Z هستند😁 آفرین واقعا، چقدر دوره خوب تو #مکتبخونه گذرونده، مکالمه انگلیسی خوبی داره، نسبت به سنش سایت با دیدگاه بیزینسی داره، تازه خدمات دورکاری هم داره 😁🥰 امیدوارم مادر و پدرش پی استعدادش رو بگیرن🥳  https://t.co/zVuC77cXSn  https://t.co/euHFyYbIMF,2,0,,['مکتبخونه'],,"['https://smartnima.com/', 'https://www.aparat.com/v/ZQK0M']"
1460918739319373826,0,,2021-11-17 10:32:24+00:00,18,,1460918739319373826,Twitter for iPhone,1195799757769379840,,صبح با صدای انفجار از اتاق پریدم بیرون. دیدم این پسر میخواسته بخاری رو روشن کنه که بخاری ترکیده. شعله زده و درش افتاده و کلی خاکستر جمع شده تو اتاق. نشون به اون نشون که این دستکشای داغون رو از چمدون پیدا کردم بپوشم که نمیرم از سرما تو کار از خانه!  https://t.co/YTT5x6UEKG,1,6,,,,
1399177203917668354,0,,2021-05-31 01:33:35+00:00,1,,1399177203917668354,Twitter for Android,1059864713885028352,,بزرگتربن موهبت #کرونا گرفتن بانوان جامعه ، قدرشناسی و شناخت سختی های کار در خانه توسط شوهرانشان بود .  #اقتصاد_بانوان  #دولت_مردمی,2,0,,"['کرونا', 'اقتصاد_بانوان', 'دولت_مردمی']",,
838128573554835457,0,,2017-03-04 20:46:38+00:00,11,,838128573554835457,Twitter for Android,2179651,,فایل‌ها را روی فلش می‌ریزد و به خود وعده کار در منزل را می‌دهد #زرشک,2,0,,['زرشک'],,
1451877791708889090,4,,2021-10-23 11:46:54+00:00,6,,1451877791708889090,Twitter Web App,2871500817,,ما قصد داریم تیم داینیما رو بزرگترش کنیم - بکند (PHP -Laravel ) ترجیحا حضوری ( نیمه وقت /تمام وقت ) رشت  - توسعه دهنده موبایل (Flutter ) دورکاری - پروژه حوزه صدا  اگر دوست داشتید برامون رزومه بفرستید و با دوستان به اشتراک بزارید.  https://t.co/0q2QmpjAQd  https://t.co/ejodT5I0sz,1,0,,,,"['https://jobinja.ir/companies/dyneema/jobs/RUwS', 'https://jobinja.ir/companies/dyneema/jobs/RUAE']"
1434214805083205633,0,['2220358800'],2021-09-04 18:12:17+00:00,1,2220358800,1434217768291868675,Twitter for Android,1293149741073735681,1.43E+18,@farangiss3 اره سرم خیلی شلوغ بود یه مدت دورکار بودیم الان همش ماموریت و جلسه و این چیزا درگیریم فقط برای خواب وقت میشه🤣🤣تعطیلات از دماغمون درمیاد,1,1,,,,
1401095630672572416,0,"['873416811567611904', '1230999525705293824', '959145651601903622']",2021-06-05 12:04:23+00:00,1,8.73E+17,1401147891205369862,Twitter for Android,1938995036,1.40E+18,@Fere6tee1 @___masih @psychomahii دورکار که خوبه منتهی مطالب معلوم نمیکنه راجع به چی باشه اصول تولید محتوا مهمه,2,1,,,,
1054900026520915968,0,['14638577'],2018-10-24 11:58:20+00:00,0,14638577,1055065953162194944,Twitter Web Client,853946503907483649,1.05E+18,"@kargadan گرامی شما ""دورکاری"" نمیتونی بکنی؟",2,1,,,,
1238550668891357184,0,['395275311'],2020-03-13 22:32:08+00:00,1,395275311,1238593716308377608,Twitter for Android,1098355118691500035,1.24E+18,@Atabakakson از مدرسای جذاب: سجاد بهجتی، محمد واعظی، ناهید مزیدی و یاور مشیرفر و از موضوعای جذاب و دردِ روز : دورکاری :)  (البته خب مشخصا علایق شخصی هم دخیلن دیگه به طور خودکار),0,1,,,,
1439554168134541315,1,,2021-09-19 11:37:13+00:00,21,,1439554168134541315,Buffer,223202535,,نتایج پژوهش مایکروسافت: دورکاری بر نوآوری و بهره‌وری کارکنان اثر منفی دارد   https://t.co/9o14cexauS,0,0,,,,['https://buff.ly/3hOVByy']
1521236146658811904,0,,2022-05-02 21:12:15+00:00,18,,1521236146658811904,Twitter for iPhone,1177992688081108992,,🧑🏻‍💻یه دلیل دیگه هم داد: یادتونه درخواست ادامه کار از خانه دادم؟ تیم ما قراره جشن برگشت به آفیس بگیره، زنگ زده به من میگه: - دیدی ایمیل رو؟ قرار جشن و beer و بازی و عشق و حال باشه؟ + بله - ولی من فرض رو میزارم که نمیای چون درخواست دادی بر نگردی به آفیس + شک نکن نمیام  عقده‌ای 😒,1,1,1.52E+18,,,
1329709188382076929,0,,2020-11-20 08:52:29+00:00,27,,1329709188382076929,Twitter for Android,914961400400941056,,خیلی بده تنها مسیری که طی میکنی همش از خونه تا محل کارت باشه دلت تفریح بخواد اونوقت دورکار بشی بیشتر هم تو خونه بمونی,0,1,,,,
1341134387816099840,0,,2020-12-21 21:32:09+00:00,1,,1341134387816099840,Twitter for Android,3387316049,,باتلاق دورکاری.,0,0,,,,
1097589760355418112,0,['958373631880507392'],2019-02-18 20:19:18+00:00,1,9.58E+17,1097591406871433216,Twitter for Android,551783783,1.10E+18,@titishtoor نه بابا بنده خدا اون از من بدتره. از صب تا شب کار میکنه :)) صب تا عصر سر کار، عصر تا شب هم دورکاری,1,0,,,,
1316302910322601985,0,['764829980681379840'],2020-10-14 13:30:06+00:00,0,7.65E+17,1316370700408676358,Twitter for Android,1180835489332568065,1.32E+18,@fahim_ayat میشه بپرسم وضعیت کار تو این شرایط الان دورکار هست یا خیر؟,1,1,,,,
681044071742312448,0,,2015-12-27 09:28:54+00:00,0,,681044071742312448,IFTTT,3226336379,,https://t.co/AC5ZqqsuWy چالش هایی که کار کردن در منزل با خود به همراه می آورد #باروت #استخدام #کاریابی #دورکاری #بازارکار #کاربازار #ریتوی…,1,0,,"['باروت', 'استخدام', 'کاریابی', 'دورکاری', 'بازارکار', 'کاربازار', 'ریتوی']",,['http://bit.ly/1YJNHTU']
1455061090006614016,0,,2021-11-01 06:36:12+00:00,5,,1455061090006614016,Twitter Web App,1084558321296777216,,از دیگر مزایای دورکاری اینکه روزهایی که باید بری دفترکار با اشتیاق بیشتری میری.,0,0,,,,
305659413270765568,0,,2013-02-24 12:44:17+00:00,0,,305659413270765568,Hootsuite,543388425,,طرح دورکاری زنان نیازمند قانونگذاری تکمیلی است/ ناآگاهی زنان از حقوق خود  http://t.co/XdPn5oEZZT #زنان #دورکاری #مجلس #اشتغال_زنان,1,0,,"['زنان', 'دورکاری', 'مجلس', 'اشتغال_زنان']",,['http://ow.ly/hZJqn']
1236273015568162817,0,,2020-03-07 12:50:30+00:00,7,,1236273015568162817,Twitter for Android,1023498558086029312,,کاش این دورکاری هم تو مشاغلی که امکانش هست تبدیل به یه روند عادی بشه بعد گذشتن این روزا، حداقل اتفاقی که میفته کم شدن رفت و آمد و کاهش مصرف منابعه.,2,0,,,,
441089920539439104,0,,2014-03-05 05:56:46+00:00,0,,441089920539439104,twitterfeed,2157220724,,مولاوردی: درباره فرزندخواندگی منتظر جواب استفتاییم /توضیحاتی درباره دورکاری، افزایش مرخصی زنان و …:    ...  http://t.co/x9ltvNHfaC,1,0,,,,['http://bit.ly/1kXWWxu']
1276572420208562179,0,,2020-06-26 17:45:57+00:00,13,,1276572420208562179,Twitter for Android,789153734307655680,,تنها مشکل دورکاری اینه که باید خودت پاشی بری چایی بریزی,2,0,,,,
1483798244308262920,0,['1201963021456818176'],2022-01-20 07:05:51+00:00,0,1.20E+18,1484059580795658240,Twitter for Android,1483044812974665731,1.48E+18,@Afsoon20427651 در کشور ما به لطف خدا و واکسیناسیون گسترده دولت 13 و ایمنی نسبی، همه اینها انجام شده،و مردم در حال بازگشت به زندگی عادی اند ماسک اختیاری هم با رعایت 50 درصدی پروتکل های بهداشتی اجرایی شده.😆 دورکاری هم چون کرامت انسانی در ایران مدنظره، خیلی از گروه های آسیب پذیر در محیط های خطرند,1,1,,,,
953956727048810497,0,['349606932'],2018-02-26 06:29:53+00:00,0,349606932,968010208105594880,Twitter Web Client,903244063209639937,9.54E+17,@smilingCrocodil دورکار؟,1,1,,,,
756963063794917376,0,,2016-07-23 21:23:52+00:00,0,,756963063794917376,Khabarparsicom,750601836411760640,,کار در منزل: کار با کامپیوتر و اینترنت -  https://t.co/DjC7AqyUxv,1,0,,,,['http://khabarparsi.com/%da%a9%d8%a7%d8%b1-%d8%af%d8%b1-%d9%85%d9%86%d8%b2%d9%84-%da%a9%d8%a7%d8%b1-%d8%a8%d8%a7-%da%a9%d8%a7%d9%85%d9%be%db%8c%d9%88%d8%aa%d8%b1-%d9%88-%d8%a7%db%8c%d9%86%d8%aa%d8%b1%d9%86%d8%aa/']
1369591425847992323,1,,2021-03-10 10:10:16+00:00,6,,1369591425847992323,Twitter for iPhone,2951696717,,وقتی در دموی آنلاین اسپرینت صدای خروس هم داریم :)) #دورکاری,1,0,,['دورکاری'],,
1388820705924505600,0,,2021-05-02 21:09:58+00:00,0,254217543,1388964002517200901,Twitter for Android,1186002904366354432,1.39E+18,@MaryamKarimie دورکار نیرو نمیخواید؟,2,1,,,,
1400786197061025793,0,,2021-06-04 12:07:09+00:00,0,,1400786197061025793,Twitter Web App,905389859220676608,,بر اساس گزارشی از #بلومبرگ ، شرکت #گوگل پس از تعطیلی کار حضوری و #دورکار کردن کارمندانش توانسته است یک بیلیون دلار در هزینه های خود صرفه جویی کند. این مبلغ قبل از #کرونا صرف تبلیغات ، مسافرت و سرگرمی میشد.  https://t.co/blGBVXDyt8,1,0,,"['بلومبرگ', 'گوگل', 'دورکار', 'کرونا']",,
1338391296566833157,0,,2020-12-14 07:52:05+00:00,13,,1338391296566833157,Twitter for iPhone,46903939,,من آدم دورکاری نیستم! اونم ۹ ماه! ندیدن آدما، واتساپ، جیتسی، گوگل میت... اعصاب و روانم رو بهم می‌ریزه!,0,5,,,,
1283298816595197952,0,['885835554776121344'],2020-07-15 07:14:15+00:00,0,,1283298816595197952,Twitter for iPhone,727551693366263810,,بخاطر #کرونا به شرکتها و ادارات میگن اجازه بدین کارمندان از دورکاری استفاده کنن از طرف دیگه با اختلال در #اینترنت برای ساده ترین کار وصل شدن به سرور شرکت جون به لب میشیم.تکلیف رو روشن کنید بریم سرکار یا خونه دورکاری کنیم؟گرچه مسئولین از خدا میخان همه ما بمیریم @azarijahromi,1,0,,"['کرونا', 'اینترنت']",,
1406338986453475329,0,['3018467511'],2021-06-19 20:00:51+00:00,0,3018467511,1406341225083441153,Twitter for iPhone,710450019711627265,1.41E+18,@MessyMindofM چرا تدریس زبان دورکاری نمیکنی؟,2,1,,,,
1408281462483345410,0,['1111143442795642880'],2021-06-25 18:21:15+00:00,1,9.64E+17,1408490486491496448,Twitter for iPhone,963796355775975424,1.41E+18,@ReziAmini اونم اولش به اسم دورکاری گولمون زدن بعد از یه مدت گفتن بیایید,1,0,,,,
1484365558842011648,0,"['4140981', '1088295046061805568']",2022-01-21 07:29:20+00:00,1,4140981,1484427878981042177,Twitter for iPhone,4816687348,1.48E+18,@_dontgivea_ @AussieInspector اگر از خونه کار میکنی تی پی جی ممکنه یه سری نرم افزارهای دورکاری رو نتونه پشتیبانی کنه. من باهاش به مشکل خوردم مجبور شدم عوض کنم برم تلسترا,1,0,,,,
552872108502421505,0,,2015-01-07 16:59:17+00:00,0,,552872108502421505,Google,632285152,,کار در منزل | پنجشنبه ۱۸ دی ۹۳  http://t.co/ebTYjx8jvl,1,0,,,,['http://goo.gl/fb/moYDVo']
561757757313802240,0,,2015-02-01 05:27:40+00:00,0,,561757757313802240,twitterfeed,2521999496,,ایران استخدام آگهی کار در منزل در کرج | ۱۲ بهمن ۹۳: ... برای مشاهده متن کامل خبر روی عنوا...  http://t.co/Dj9kORFkJF  http://iranestekhdam,1,0,,,,['http://bit.ly/1DjCT5i']
1360839231468425217,0,['787209700865667072'],2021-02-14 06:48:12+00:00,1,7.87E+17,1360843266732810246,Twitter for Android,929408817791631360,1.36E+18,@riazi_naser کلا کادر اداری دانشگاه‌ها هر روز نمیان. فکر کنم هر روز ۵۰٪ هستن بقیه‌شون دورکاری می‌کنن.,1,0,,,,
1396669850785812483,0,,2021-05-24 03:30:15+00:00,31,,1396669850785812483,Twitter for Android,335130888,,اونی که میتونست دورکاری کنه و تا لنگ ظهر بخوابه ولی از ۶ صبح بیداره و تو این ترافیک داره میره اون سر شهر سرکار که وسط روز برق قطع بشه و با حجاب اسلامی از گرما هلاک بشه آنلاین شد!!,2,0,,,,
1327519392259854338,0,['786409308'],2020-11-14 09:07:23+00:00,2,786409308,1327538607138217985,Twitter Web App,807454019866214400,1.33E+18,@h_rood کلا کار از خونه مثکه حساب نیست:)),2,1,,,,
1248970308377337857,0,,2020-04-11 13:45:00+00:00,5,,1248970308377337857,Twitter for iPad,734693384879771648,,امروز یادم افتاد که سر کار هدفون را با منگنه به گوشم وصل میکردم در حالی که این یه ماه و خورده‌ای دورکاری حتی از ته کیفم هم در نیاوردمش.,2,1,,,,
1391008581110087683,4,,2021-05-08 12:34:24+00:00,99,,1391008581110087683,Twitter for iPhone,1048450013976842240,,ولی خداوکیلی خودت خجالت نمی‌کشی، وقتی برای یه کار فوری بهت زنگ میزنن، میگی من دورکارم! هر وقت رفتن اداره انجام می‌دم. #دورکاری یعنی حقوق بگیری بخور و بخواب کنی تو سیستم دولت. خداروشکر معنی اینم فهمیدیم!,1,5,,['دورکاری'],,
1292532510874714112,0,"['1271152185447874560', '942086941889187841']",2020-08-10 12:44:34+00:00,1,1.27E+18,1292804031673442306,Twitter Web App,1066189493089300480,1.29E+18,@i_hana_t @morteza_saraei موافقم ماسک و دورکاری بهترین علاجه,2,0,,,,
1238868727736795137,0,,2020-03-14 16:44:56+00:00,0,,1238868727736795137,Twitter for Android,1237059554808074243,,بر اساس بخشنامه قرارگاه پدافند زیستی استان، ۱۳۱ نفر از کارکنان اداره کل میراث‌فرهنگی، گردشگری و صنایع دستی مازندران در قالب دورکاری فعالیت خود را ادامه دادند. با تمام توان در مسیر جلوگیری از شیوع ویروس کرونا قدم برمی‌داریم #مازندران #میراث_فرهنگی #صنایع_دستی #گردشگری #ویروس_کرونا,1,0,,"['مازندران', 'میراث_فرهنگی', 'صنایع_دستی', 'گردشگری', 'ویروس_کرونا']",,
1104951100728328193,0,['942793863038685184'],2019-03-11 05:16:29+00:00,0,9.43E+17,1104974351290511360,Twitter Web App,884295008052019201,1.10E+18,@saeed_ghamari اون یه جنبه دیگه ست میگم ارزش اقتصادی داره کار در خانه,1,1,,,,
1292106744118812673,0,,2020-08-08 14:33:48+00:00,3,,1292106744118812673,Twitter for Android,1590869623,,#دورکاری عملا تمام روز را اشغال می‌کند، در صورتی که چون کنار کتابخانه‌ی خودت نشستی مدام انتظار داری ساعت‌های بیشتری را به کاری غیر از کار موظف‌ات بگذرانی این همه شکایتم هم از همین جاست، قبلا اقلا آن دو ساعتی که در #کافه می‌نشستیم تماما برای خودم بود،مدت‌هاست که آن هم نیست! #وضعیت,0,0,,"['دورکاری', 'کافه', 'وضعیت']",,
1234025108349575169,0,,2020-03-01 07:58:07+00:00,2,,1234025108349575169,Twitter for Android,927542234,,خوبی #دورکاری اینه که اراده می‌کنی پشت میزتی😁😬,2,0,,['دورکاری'],,
1303429108840439809,0,,2020-09-08 20:24:50+00:00,7,,1303429108840439809,Twitter for iPhone,955504052481286144,,فردا بعد از حدود ۷ ماه دورکاری باید بریم سر کار، برای اولین روز کاری ۶ ساعت جلسه ست کرده مدیر جان 😬. #انتقام_سخت,1,2,,['انتقام_سخت'],,
1290852960637980672,0,['1154730296161591297'],2020-08-05 06:02:47+00:00,0,1.15E+18,1290890978115559424,Twitter for Android,1053592050145275904,1.29E+18,@Farzamse1 دورکاری دارین؟,1,1,,,,
1412773165982441474,0,,2021-07-07 13:59:05+00:00,7,,1412773165982441474,Twitter for Android,743562092217667585,,مرسی که تو قرنطینه و دورکاری ۴ ساعت پشت هم برق مارو بردید که هیچ کاری نتونم‌بکنم,1,0,,,,
866543124876857344,0,,2017-05-22 06:35:55+00:00,0,,866543124876857344,Twitter Web Client,2170380420,,دستگاه مهر سازی خانگی دستگاه کوچک و خانگی مهرسازی با ابعاد کوچک و مناسب برای کار در خانه و ساخت مهر در منزل 70 هزار   https://t.co/zZZQepvPUd,1,0,,,,['http://mohrha.blogfa.com/post/99']
1255422773951954944,1,,2020-04-29 09:04:48+00:00,71,,1255422773951954944,Twitter for Android,964670838497775616,,فردا بعد از یکماه و نیم دورکاری و توشکاری و دورخوابی میخوام برم سر کار😩 حس اول مهر رو دارم وقتی میخواستم برم کلاس اول، کاش اجازه بدن یکی از والدینم همراهم بیاد.,2,3,,,,
1487708111888519172,0,,2022-01-30 08:43:48+00:00,1,,1487708111888519172,Twitter for iPhone,414872007,,چطور دورکاری از روز اول میتونه انقدر کسل کننده باشه؟,0,0,,,,
1079988705702674432,0,,2019-01-01 06:32:27+00:00,81,,1079988705702674432,Twitter Web Client,2868703088,,بعد از چهار سال و چهار ماه دورکاری، امروز چهارمین روزی هستش که برای کار حضوری میام دیجیاتو. خروج از سکوت تنهایی و حضور تو جمع گرم همکارها تا الان بسیار لذتبخش بوده :)  https://t.co/D4h3U1BHgc,0,7,,,,
1320756563804606464,0,,2020-10-26 15:57:57+00:00,3,,1320756563804606464,Twitter for iPhone,1209714574523555841,,دورکار تموم شه تازه میفهمیم بدبختی یعنی چی,2,0,,,,
1351674121965473793,0,,2021-01-19 23:33:18+00:00,3,,1351674121965473793,Twitter for Android,786886971109019648,,تصمیم گرفتم امشب نخوابم و خودم رو به فاک بدم فردا رو هم بپیچونم و بمونم تو خونه و دورکاری کنم,2,0,,,,
1399974190380457986,0,,2021-06-02 06:20:31+00:00,2,,1399974190380457986,Twitter for iPhone,1383852007098777604,,گروه بندی کردیم، یه گروه داریم به اسم warehouse، طرف میگه اینا چی میشن؟ یعنی میشه دورکاری؟ یه خورده فکر کرده میگه  اهان اینا میشن خونه موندن!!! الان چی میشه گفت به اینا اخه,0,1,,,,
1394630321136492549,0,['1301190362824937474'],2021-05-18 15:58:52+00:00,1,1.30E+18,1394683918331305988,Twitter Web App,1185271551953903616,1.39E+18,@Mamdosein22 من دورکاری انجام میدم هیچ کدوم از اینا برام مزیت حساب نمیشه,1,0,,,,
1241144439147462657,0,['746515873406590976'],2020-03-20 23:46:45+00:00,1,7.47E+17,1241149207433666560,Twitter for Android,434339460,1.24E+18,@fniki696 کار در منزل می‌کنم 🚶🏼,1,1,,,,
1505303978569043968,0,,2022-03-19 22:03:30+00:00,0,,1505303978569043968,Plume for Android,1500881903527804934,,چون حقیقت رو باید از اصل فرم ها دریافت کرد در این دورکاری ودهن اگاهی خبری از دستکاری فرمها میرسه که نشعت گرفته از ذهن اشوب برای درک حقیقت وهمون سبقته وسبقت در فهم اگاهی پیشینه سبقت های دیگه هستش پس اگه این طور ادامه پیدا کنه مسائل هیچ وقت جمع بندی نخواهد شد,1,0,,,,
1427809310311161858,0,['868158412407885824'],2021-08-18 17:30:11+00:00,1,8.68E+17,1428046580389748741,Twitter for Android,4807613543,1.43E+18,@liittlekim میرم سرکار، یا خونه ام باشم دورکاری دارم 🥲,1,1,,,,
1380865522363949066,0,,2021-04-10 12:49:30+00:00,13,,1380865522363949066,Twitter for Android,1010488304398143489,,طرف به عنوان منشی دوم! شرکت هنوز دو هفته نیست اومده از اونورم کارش اینه که کپی بگیره و زنگ بزنه داخلی وصل کنه باز میگه به خاطر کرونا نمیشه من دور کاری کنم لامصب دورکاری چی کاری کنی دقیقا؟؟,1,1,,,,
1457385494111735829,0,['2570740885'],2021-11-07 16:48:51+00:00,1,2570740885,1457389594924695556,Twitter for Android,877930280547385344,1.46E+18,@mshiri30 حاج شما دورکاری کن (:,1,1,,,,
1250024184207552512,0,,2020-04-14 11:32:44+00:00,57,,1250024184207552512,Twitter Web App,296362332,,خواهرم مربی یوگائه، کلاساشو داره آنلاین تشکیل می‌ده. بعد بحران کرونا خیلی از کارها و مشاغل باز هم بصورت آنلاین و دورکاری می‌تونن ادامه پیدا کنن...,2,0,,,,
1328232877197303814,0,,2020-11-16 07:06:09+00:00,1,,1328232877197303814,IFTTT,713822027061321729,,کاهش ۵ تا ۱۰ درصدی قیمت #لپ_تاپ و #تبلت با کاهش نرخ #ارز  مصرف کالاهای آی‌تی به واسطه شیوع #کرونا و اهمیت این قبیل کالاها در امر آموزش دانش آموزان و دانشجویان و دورکاری ۲۰۰ درصد افزایش داشته است. مردم تا حدی #خرید لپ تاپ را به تعویق انداخته‌اند.  https://t.co/HbNPJSlwJ7,1,0,,"['لپ_تاپ', 'تبلت', 'ارز', 'کرونا', 'خرید']",,
1380189613852098564,0,['894860222199738368'],2021-04-08 16:16:33+00:00,1,8.95E+17,1380192851972198402,Twitter for Android,1375544433161203723,1.38E+18,@mzaj18 خب وقتی همه رفتن عید دیدنی:/ بهمن و اسفند هنوز تعطیلی زیاد نبود که یهو همه قاطی هم بشن همون قبلش هم چند نفر از اقوام همکاراشون گرفته بودن و بعضیا دورکار شده بودن،احتمالا همون موقشم اوضاع جالب نبوده ،الان ترکیده کامل,1,1,,,,
1371181502076219393,0,['1209916550494343174'],2021-03-14 20:26:29+00:00,1,1.21E+18,1371196052653670404,Twitter Web App,1291486573695991808,1.37E+18,@sis_drama خودتو تو وزارتخونه راه نمیدن بخاطر حجاب  باید دورکاری کنی😂😂😂😂,1,1,,,,
1241069798122979328,0,"['1142807929067855872', '932354365729529857']",2020-03-20 23:28:57+00:00,0,1.14E+18,1241144727925374976,Twitter for iPhone,869332049232105472,1.24E+18,@Cheshm_E_Mardom @erfan_kasraie روز اول عید اضافه کاری میدن؟یا دورکاری داری میکنی,1,0,,,,
1346145426190327810,0,,2021-01-04 18:25:07+00:00,1,7.71E+17,1346160748880408576,Twitter for Android,361995254,1.35E+18,@SIzadinia صحبت کن دورکاری کن,2,0,,,,
1261594352645742592,0,,2020-05-16 09:48:27+00:00,4,,1261594352645742592,Twitter for Android,73254766,,شیطونه میگه برم کلا رشت از همونجا دورکاری کنم تا ابد,2,0,,,,
1330104330360410113,0,['1020984667309330432'],2020-11-21 12:53:06+00:00,1,1.02E+18,1330132126558277642,Twitter for Android,1218587374692618242,1.33E+18,@mamademonam والا گفتن دورکاری نکنید😂🤝,1,0,,,,
1264274139180789760,0,,2020-05-23 19:16:58+00:00,8,,1264274139180789760,Twitter for Android,947920025591123968,,دوستان برای تولید محتوا به صورت دورکاری نیاز به قرارداد هست؟,1,1,,,,
1394553305188143106,0,,2021-05-18 07:19:52+00:00,15,,1394553305188143106,Twitter Web App,870812911119347712,,واقعا اگه بحث هزینه رفت‌ آمد نباشه من دورکار نبودن رو ترجیح میدم,0,0,,,,
1315041604651147265,0,,2020-10-10 21:28:45+00:00,31,,1315041604651147265,Twitter for iPhone,1226649146011996162,,ببینین دوستان این working from home هست نه اون دورکاری هایی  که ماها انجام میدیم  https://t.co/1muSk8KQsU,1,0,,,,
1369226911822536704,0,,2021-03-09 10:01:49+00:00,2,,1369226911822536704,Twitter for Android,1083429042,,من واقعا فکر نمیکردم دورکاری اینجوری باشه که از پای جلسه پاشی، بری وایسی پای گاز. نه,1,0,,,,
