conversation_id,retweets_count,mentions,created_at,likes_count,in_reply_to_user_id,_id,source,user_id,in_reply_to_status_id,replies_count,quoted_status_id,cashtags,urls,tweet,hashtags,tweet_tokens,lemmatized_tweet,lemmatized_tweet_token,tweet_size,lemmatized_tweet_size,position,index_dup
1361420767192227842,0,,2021-02-15 21:02:59+00:00,53,,1361420767192227842,Twitter for iPhone,831922038541533184,,8,,,,عاشق برنامه‌نویسه مهارتای کامپیوتری شکلی دوست براش رزومه تپل بسازم براش کار ریموت حقوق دلارییورویی بشینم پولدار شدنشو نگاه کیف,[],"['عاشق', 'برنامه\u200cنویسه', 'مهارتای', 'کامپیوتری', 'شکلی', 'دوست', 'براش', 'رزومه', 'تپل', 'بسازم', 'براش', 'کار', 'ریموت', 'حقوق', 'دلارییورویی', 'بشینم', 'پولدار', 'شدنشو', 'نگاه', 'کیف']",عاشق برنامه‌نویسه مهارتای کامپیوتری شکل دوست براش رزومه تپل ساخت براش کار ریموت حقوق دلارییورویی بشینم پولدار شدنشو نگاه کیف,"['عاشق', 'برنامه\u200cنویسه', 'مهارتای', 'کامپیوتری', 'شکل', 'دوست', 'براش', 'رزومه', 'تپل', 'ساخت', 'براش', 'کار', 'ریموت', 'حقوق', 'دلارییورویی', 'بشینم', 'پولدار', 'شدنشو', 'نگاه', 'کیف']",20,20,1,5529
1359408806208417794,0,['1189811016374398976'],2021-02-10 10:11:28+00:00,1,1.189811016374399e+18,1359444869991792642,Twitter for Android,1160528365,1.3594088062084178e+18,1,,,,دورکاری حسابه 😁,[],"['دورکاری', 'حسابه', '😁']",دورکاری حسابه 😁,"['دورکاری', 'حسابه', '😁']",3,3,1,5552
1320029638857576452,0,['856573236661932033'],2021-02-09 11:19:38+00:00,0,8.56573236661932e+17,1359099633176367104,Twitter for Android,1215214251297660928,1.3200296388575764e+18,0,,,,اقدامات مهمی داشته_باشید تلاش اجرایی مصوبه دورکاری بانوان شاغل فرزند خردسال قدم بزرگی حمایت بانوان فرزندآوری کمک گشور خواهد_بوداین مصوبه اختیار مدیران نگذارید,[],"['اقدامات', 'مهمی', 'داشته_باشید', 'تلاش', 'اجرایی', 'مصوبه', 'دورکاری', 'بانوان', 'شاغل', 'فرزند', 'خردسال', 'قدم', 'بزرگی', 'حمایت', 'بانوان', 'فرزندآوری', 'کمک', 'گشور', 'خواهد_بوداین', 'مصوبه', 'اختیار', 'مدیران', 'نگذارید']",اقدامات تلاش اجرایی مصوبه دورکاری بانوان شاغل فرزند خردسال قدم حمایت بانوان فرزندآوری کمک گشور خواهد_بوداین مصوبه اختیار مدیر گذاشت,"['اقدامات', 'تلاش', 'اجرایی', 'مصوبه', 'دورکاری', 'بانوان', 'شاغل', 'فرزند', 'خردسال', 'قدم', 'حمایت', 'بانوان', 'فرزندآوری', 'کمک', 'گشور', 'خواهد_بوداین', 'مصوبه', 'اختیار', 'مدیر', 'گذاشت']",23,20,1,5570
1340365958855225348,0,,2020-12-20 09:17:27+00:00,2,1.2160713050674831e+18,1340587106830331906,Twitter for Android,1000364632731766789,1.3405863678651597e+18,1,,,,راستی کار منزل بهتون کارای گرافیکی پیشنهاد چندتا نرم افزار یاد بگیرید مخصوصا گرافیستا کارشون,[],"['راستی', 'کار', 'منزل', 'بهتون', 'کارای', 'گرافیکی', 'پیشنهاد', 'چندتا', 'نرم', 'افزار', 'یاد', 'بگیرید', 'مخصوصا', 'گرافیستا', 'کارشون']",راست کار منزل بهتون کارا گرافیکی پیشنهاد چندتا نرم افزار یاد مخصوصا گرافیستا کارشون,"['راست', 'کار', 'منزل', 'بهتون', 'کارا', 'گرافیکی', 'پیشنهاد', 'چندتا', 'نرم', 'افزار', 'یاد', 'مخصوصا', 'گرافیستا', 'کارشون']",15,14,1,5592
1359197142754226176,0,,2021-02-09 17:47:06+00:00,7,,1359197142754226176,Twitter for iPhone,750647144504238080,,0,,,,دورکاری ترازو,[],"['دورکاری', 'ترازو']",دورکاری ترازو,"['دورکاری', 'ترازو']",2,2,1,5626
1355557467556433926,1,,2021-01-30 16:44:19+00:00,177,,1355557467556433926,Twitter for Android,1139927795692236800,,26,,,,ایرادی کرونا دورکاری بشر زیان‌آور سودمند تدریس حضوری دانشگاه‌های ایران مهیا طریق تدریسآنلاین سد برداریم ترم آینده دعوت تدریس,['تدریس_آنلاین'],"['ایرادی', 'کرونا', 'دورکاری', 'بشر', 'زیان\u200cآور', 'سودمند', 'تدریس', 'حضوری', 'دانشگاه\u200cهای', 'ایران', 'مهیا', 'طریق', 'تدریسآنلاین', 'سد', 'برداریم', 'ترم', 'آینده', 'دعوت', 'تدریس']",ایراد کرونا دورکاری بشر زیان‌آور سودمند تدریس حضور دانشگاه ایران مهیا طریق تدریسآنلاین سد بردار آینده دعوت تدریس,"['ایراد', 'کرونا', 'دورکاری', 'بشر', 'زیان\u200cآور', 'سودمند', 'تدریس', 'حضور', 'دانشگاه', 'ایران', 'مهیا', 'طریق', 'تدریسآنلاین', 'سد', 'بردار', 'آینده', 'دعوت', 'تدریس']",19,18,1,5628
1363870350552035328,0,['1179042522234081286'],2021-02-22 15:22:46+00:00,1,1.1790425222340813e+18,1363871863332622341,Twitter for Android,86541153,1.3638715820961546e+18,1,,,,اره تابستون آدم دلش صبح شب عصر کاش تابستونا برگردیم آفیس زمستونا دورکاری,[],"['اره', 'تابستون', 'آدم', 'دلش', 'صبح', 'شب', 'عصر', 'کاش', 'تابستونا', 'برگردیم', 'آفیس', 'زمستونا', 'دورکاری']",اره تابستون آدم دل صبح شب عصر کاش تابستونا برگردیم آفیس زمستونا دورکاری,"['اره', 'تابستون', 'آدم', 'دل', 'صبح', 'شب', 'عصر', 'کاش', 'تابستونا', 'برگردیم', 'آفیس', 'زمستونا', 'دورکاری']",13,13,1,5630
1358430727541379076,0,,2021-02-07 21:58:50+00:00,1,1.2413938914059018e+18,1358535720273551360,Twitter for Android,970395160214491139,1.3584446368811254e+18,0,,,,دورکاری درمورد زنانِ خانه‌دار مساله مردان بغرنج‌تر میکنه مردان تفکیک کار فراغت می‌ره زنان تفکیکی حرفه‌ کار خانه فراغت,[],"['دورکاری', 'درمورد', 'زنانِ', 'خانه\u200cدار', 'مساله', 'مردان', 'بغرنج\u200cتر', 'میکنه', 'مردان', 'تفکیک', 'کار', 'فراغت', 'می\u200cره', 'زنان', 'تفکیکی', 'حرفه\u200c', 'کار', 'خانه', 'فراغت']",دورکاری درمورد زنانِ خانه‌دار مساله مرد بغرنج میکنه مرد تفکیک کار فراغت می‌ره زن تفکیک حرفه کار خانه فراغت,"['دورکاری', 'درمورد', 'زنانِ', 'خانه\u200cدار', 'مساله', 'مرد', 'بغرنج', 'میکنه', 'مرد', 'تفکیک', 'کار', 'فراغت', 'می\u200cره', 'زن', 'تفکیک', 'حرفه', 'کار', 'خانه', 'فراغت']",19,19,0,5667
1312075716138237959,0,,2020-10-02 17:06:51+00:00,1,1.093165931000406e+18,1312076590784929793,Twitter for iPhone,958261228392108032,1.312075716138238e+18,1,,,,دورکار تامام,[],"['دورکار', 'تامام']",دورکار تامام,"['دورکار', 'تامام']",2,2,1,5726
1317784601511792640,3,,2020-10-18 11:08:26+00:00,13,,1317784601511792640,Twitter for iPhone,718373637431128064,,0,,,,وای بالاخره ازین اومدم دوستان طراح گرافیک صورت پاره وقت دورکاری تونید مسیج بدید رزومه براتون ارسال,[],"['وای', 'بالاخره', 'ازین', 'اومدم', 'دوستان', 'طراح', 'گرافیک', 'صورت', 'پاره', 'وقت', 'دورکاری', 'تونید', 'مسیج', 'بدید', 'رزومه', 'براتون', 'ارسال']",وای بالاخره ازین اومدم دوستان طراح گرافیک صورت پاره وقت دورکاری تونید مسیج بدید رزومه براتون ارسال,"['وای', 'بالاخره', 'ازین', 'اومدم', 'دوستان', 'طراح', 'گرافیک', 'صورت', 'پاره', 'وقت', 'دورکاری', 'تونید', 'مسیج', 'بدید', 'رزومه', 'براتون', 'ارسال']",17,17,1,5754
1319296830547529729,0,['1099329582363275265'],2020-10-22 17:42:49+00:00,1,1.0993295823632753e+18,1319333400801574912,Twitter for Android,727120454654255104,1.3192968305475297e+18,0,,,,جناب واعظی خانواده محترم کرونا مثبت دورکاری درصدی کارکنان اتفاق میمونی ماهه پزشک وداد زدند محدودیت بنظر واعظی کاره دولت,[],"['جناب', 'واعظی', 'خانواده', 'محترم', 'کرونا', 'مثبت', 'دورکاری', 'درصدی', 'کارکنان', 'اتفاق', 'میمونی', 'ماهه', 'پزشک', 'وداد', 'زدند', 'محدودیت', 'بنظر', 'واعظی', 'کاره', 'دولت']",جناب واعظ خانواده محترم کرونا مثبت دورکاری درصدی کارکن اتفاق میمون ماهه پزشک وداد زد محدودیت بنظر واعظ کاره دولت,"['جناب', 'واعظ', 'خانواده', 'محترم', 'کرونا', 'مثبت', 'دورکاری', 'درصدی', 'کارکن', 'اتفاق', 'میمون', 'ماهه', 'پزشک', 'وداد', 'زد', 'محدودیت', 'بنظر', 'واعظ', 'کاره', 'دولت']",20,20,2,5760
1316329723434131457,0,,2020-10-14 10:47:16+00:00,2,,1316329723434131457,Twitter Web App,888429183596187648,,0,,,,شرایط دورکاری کارکنان اعلام 📝استانداری تهران ابلاغیه فرمانداری سطح استان اعلام 🔸نسبت ضد عفونی محیط اداری تمهیدات تب سنجی روزانه کلیه کارکنان مراجعین محترم ممانعت حضور ماسک مشکوک بیماری محیط کار اقدام نمایند,[],"['شرایط', 'دورکاری', 'کارکنان', 'اعلام', '📝استانداری', 'تهران', 'ابلاغیه', 'فرمانداری', 'سطح', 'استان', 'اعلام', '🔸نسبت', 'ضد', 'عفونی', 'محیط', 'اداری', 'تمهیدات', 'تب', 'سنجی', 'روزانه', 'کلیه', 'کارکنان', 'مراجعین', 'محترم', 'ممانعت', 'حضور', 'ماسک', 'مشکوک', 'بیماری', 'محیط', 'کار', 'اقدام', 'نمایند']",شرایط دورکاری کارکن اعلام 📝استانداری تهران ابلاغیه فرماندار سطح استان اعلام 🔸نسبت ضد عفونی محیط اداری تمهیدات تب سنج روزانه کلیه کارکن مراجعین محترم ممانعت حضور ماسک مشکوک بیمار محیط کار اقدام نمود,"['شرایط', 'دورکاری', 'کارکن', 'اعلام', '📝استانداری', 'تهران', 'ابلاغیه', 'فرماندار', 'سطح', 'استان', 'اعلام', '🔸نسبت', 'ضد', 'عفونی', 'محیط', 'اداری', 'تمهیدات', 'تب', 'سنج', 'روزانه', 'کلیه', 'کارکن', 'مراجعین', 'محترم', 'ممانعت', 'حضور', 'ماسک', 'مشکوک', 'بیمار', 'محیط', 'کار', 'اقدام', 'نمود']",33,33,1,5790
1318497226398683137,0,,2020-10-20 10:20:09+00:00,5,,1318497226398683137,Twitter Web App,1481596544,,0,,,,بیشعورند همکار کروناییمون سرکار اعتراض همتون کرونا بگیرین موقع بحث میشه دم انسانیت میزنه ببین امور اداری دورکاری نداده مرخصی استحقاقی استفاده جماعت نفهم پناه بریم,[],"['بیشعورند', 'همکار', 'کروناییمون', 'سرکار', 'اعتراض', 'همتون', 'کرونا', 'بگیرین', 'موقع', 'بحث', 'میشه', 'دم', 'انسانیت', 'میزنه', 'ببین', 'امور', 'اداری', 'دورکاری', 'نداده', 'مرخصی', 'استحقاقی', 'استفاده', 'جماعت', 'نفهم', 'پناه', 'بریم']",بیشعورند همکار کروناییمون سرکار اعتراض همتون کرونا بگیرین موقع بحث میشه دم انسانیت میزنه دید امور اداری دورکاری نداده مرخص استحقاق استفاده جماعت نفهم پناه برد,"['بیشعورند', 'همکار', 'کروناییمون', 'سرکار', 'اعتراض', 'همتون', 'کرونا', 'بگیرین', 'موقع', 'بحث', 'میشه', 'دم', 'انسانیت', 'میزنه', 'دید', 'امور', 'اداری', 'دورکاری', 'نداده', 'مرخص', 'استحقاق', 'استفاده', 'جماعت', 'نفهم', 'پناه', 'برد']",26,26,2,5800
1318505116815794176,0,,2020-10-20 10:51:31+00:00,9,,1318505116815794176,Twitter for iPhone,1138515726803906565,,0,,,,دورکار بزن قشنگه,[],"['دورکار', 'بزن', 'قشنگه']",دورکار زد قشنگه,"['دورکار', 'زد', 'قشنگه']",3,3,2,5802
1315386962682023938,0,,2020-10-11 20:21:05+00:00,0,,1315386962682023938,Twitter for Android,946492870831243267,,0,,,,آنپاپیولار دورکاری,[],"['آنپاپیولار', 'دورکاری']",آنپاپیولار دورکاری,"['آنپاپیولار', 'دورکاری']",2,2,0,5804
1313118047197159430,0,,2020-10-05 14:05:13+00:00,2,,1313118047197159430,Twitter for Android,867399788366626816,,0,,,,تجربه دورکاری پا لب اجاق گاز سینک ظرفشویی پا لب لپتاپ همراه کنسرت ابی,[],"['تجربه', 'دورکاری', 'پا', 'لب', 'اجاق', 'گاز', 'سینک', 'ظرفشویی', 'پا', 'لب', 'لپتاپ', 'همراه', 'کنسرت', 'ابی']",تجربه دورکاری پا لب اجاق گاز سینک ظرفشویی پا لب لپتاپ همراه کنسرت ابی,"['تجربه', 'دورکاری', 'پا', 'لب', 'اجاق', 'گاز', 'سینک', 'ظرفشویی', 'پا', 'لب', 'لپتاپ', 'همراه', 'کنسرت', 'ابی']",14,14,1,5834
1310283481889546246,3,,2020-09-27 18:21:40+00:00,328,,1310283481889546246,Twitter for iPhone,897188187843567617,,6,,,,خبر کوتاه جانکاه لپ‌تاپ خراب توجه ارزش لجن کشیده ریال کار منزل ترجمه این‌ها تعطیل لعنت نفرین خداوند مسببانش واشنگتن,[],"['خبر', 'کوتاه', 'جانکاه', 'لپ\u200cتاپ', 'خراب', 'توجه', 'ارزش', 'لجن', 'کشیده', 'ریال', 'کار', 'منزل', 'ترجمه', 'این\u200cها', 'تعطیل', 'لعنت', 'نفرین', 'خداوند', 'مسببانش', 'واشنگتن']",خبر کوتاه جانکاه لپ‌تاپ خراب توجه ارزش لجن کشیده ریال کار منزل ترجمه تعطیل لعنت نفرین خداوند مسببانش واشنگتن,"['خبر', 'کوتاه', 'جانکاه', 'لپ\u200cتاپ', 'خراب', 'توجه', 'ارزش', 'لجن', 'کشیده', 'ریال', 'کار', 'منزل', 'ترجمه', 'تعطیل', 'لعنت', 'نفرین', 'خداوند', 'مسببانش', 'واشنگتن']",20,19,1,5845
1315220357796818944,0,,2020-10-11 09:19:03+00:00,19,,1315220357796818944,Twitter Web App,962663574563942400,,0,,,,دورکاری کافه حالمو می‌کنه خلوته,[],"['دورکاری', 'کافه', 'حالمو', 'می\u200cکنه', 'خلوته']",دورکاری کافه حالمو می‌کنه خلوته,"['دورکاری', 'کافه', 'حالمو', 'می\u200cکنه', 'خلوته']",5,5,2,5864
1318614656332845061,0,,2020-10-20 18:06:47+00:00,0,,1318614656332845061,TweetDeck,1911241327,,0,,,['https://www.itmen.ir/news/274571/%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D9%85%D8%B4%D8%B1%D9%88%D8%B7-%D9%81%D8%B1%D8%A7%D9%87%D9%85-%D8%A8%D9%88%D8%AF%D9%86-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA-%D9%87%D8%A7'],دورکاری مشروط فراهم زیرساخت‌ها,[],"['دورکاری', 'مشروط', 'فراهم', 'زیرساخت\u200cها']",دورکاری مشروط فراهم زیرساخت,"['دورکاری', 'مشروط', 'فراهم', 'زیرساخت']",4,4,1,5886
1320601303953903616,0,,2020-10-26 05:41:01+00:00,7,,1320601303953903616,Twitter for Android,994939713797611520,,1,1.320599570334634e+18,,,دورکاری می‌پسندم آرامشم بیشتره کرونا نباشه جمعهای علاقه‌مون ببینیم شر فضای کار حضوری حاشیه‌ها خلاص باشیمحداقل بی‌خبر کار کردنم تاثیر مثبتی 👍,[],"['دورکاری', 'می\u200cپسندم', 'آرامشم', 'بیشتره', 'کرونا', 'نباشه', 'جمعهای', 'علاقه\u200cمون', 'ببینیم', 'شر', 'فضای', 'کار', 'حضوری', 'حاشیه\u200cها', 'خلاص', 'باشیمحداقل', 'بی\u200cخبر', 'کار', 'کردنم', 'تاثیر', 'مثبتی', '👍']",دورکاری پسندید آرام بیشتره کرونا نباشه علاقه‌مون ببینیم شر فضا کار حضور حاشیه خلاص باشیمحداقل بی‌خبر کار تاثیر مثبت 👍,"['دورکاری', 'پسندید', 'آرام', 'بیشتره', 'کرونا', 'نباشه', 'علاقه\u200cمون', 'ببینیم', 'شر', 'فضا', 'کار', 'حضور', 'حاشیه', 'خلاص', 'باشیمحداقل', 'بی\u200cخبر', 'کار', 'تاثیر', 'مثبت', '👍']",22,20,2,5945
1336401097821446144,0,,2020-12-08 20:03:45+00:00,6,,1336401097821446144,Twitter for Android,1313792416944660481,,1,,,,دورکاری محبوبم معاشرت آدما ماهشون چارکلوم حرف زدن چایی خوردن کار کنارشونحالمو میکنهحالا فک نشستی اتاقت دائم بچه دراتاقتو سرت پایین صدای کارتونش یهو گریه زجه بزنه,[],"['دورکاری', 'محبوبم', 'معاشرت', 'آدما', 'ماهشون', 'چارکلوم', 'حرف', 'زدن', 'چایی', 'خوردن', 'کار', 'کنارشونحالمو', 'میکنهحالا', 'فک', 'نشستی', 'اتاقت', 'دائم', 'بچه', 'دراتاقتو', 'سرت', 'پایین', 'صدای', 'کارتونش', 'یهو', 'گریه', 'زجه', 'بزنه']",دورکاری محبوب معاشرت آدما ماهشون چارکلوم حرف زدن چایی خوردن کار کنارشونحالمو میکنهحالا فک اتاق دائم بچه دراتاقتو پایین صدا کارتون یهو گریه زجه بزنه,"['دورکاری', 'محبوب', 'معاشرت', 'آدما', 'ماهشون', 'چارکلوم', 'حرف', 'زدن', 'چایی', 'خوردن', 'کار', 'کنارشونحالمو', 'میکنهحالا', 'فک', 'اتاق', 'دائم', 'بچه', 'دراتاقتو', 'پایین', 'صدا', 'کارتون', 'یهو', 'گریه', 'زجه', 'بزنه']",27,25,0,5968
1346145426190327810,0,,2021-01-04 18:25:07+00:00,1,7.70863759061418e+17,1346160748880408576,Twitter for Android,361995254,1.3461498323443507e+18,0,,,,صحبت دورکاری,[],"['صحبت', 'دورکاری']",صحبت دورکاری,"['صحبت', 'دورکاری']",2,2,2,5985
1335485300890472450,0,,2020-12-06 07:24:42+00:00,2,,1335485300890472450,Twitter for Android,948606560690954240,,0,,,,کرونا گذشته اتحادیه اروپا شرایط کاری کار رای مثبت کارکنان دورکار وقت دسترس کارفرما باشن ایمیلشون چک کنن ایران دورکار شرایط مراتب سخت وقتیه حضوری کار,[],"['کرونا', 'گذشته', 'اتحادیه', 'اروپا', 'شرایط', 'کاری', 'کار', 'رای', 'مثبت', 'کارکنان', 'دورکار', 'وقت', 'دسترس', 'کارفرما', 'باشن', 'ایمیلشون', 'چک', 'کنن', 'ایران', 'دورکار', 'شرایط', 'مراتب', 'سخت', 'وقتیه', 'حضوری', 'کار']",کرونا گذشته اتحادیه اروپا شرایط کاشت کار مثبت کارکن دورکار وقت دسترس کارفرما باشن ایمیلشون چک کنن ایران دورکار شرایط مراتب سخت وقتیه حضور کار,"['کرونا', 'گذشته', 'اتحادیه', 'اروپا', 'شرایط', 'کاشت', 'کار', 'مثبت', 'کارکن', 'دورکار', 'وقت', 'دسترس', 'کارفرما', 'باشن', 'ایمیلشون', 'چک', 'کنن', 'ایران', 'دورکار', 'شرایط', 'مراتب', 'سخت', 'وقتیه', 'حضور', 'کار']",26,25,1,6027
1318825234632527872,0,['1048450013976842240'],2020-10-21 08:21:16+00:00,0,1.0484500139768422e+18,1318829693517352960,Twitter for Android,852165203349340160,1.318825234632528e+18,1,,,,دورکاری نمیکرده,[],"['دورکاری', 'نمیکرده']",دورکاری نمیکرده,"['دورکاری', 'نمیکرده']",2,2,1,6095
1313276113196548096,0,['1259937251720650758'],2020-10-06 05:01:51+00:00,2,1.2599372517206508e+18,1313343692586053632,Twitter for Android,839329956194840576,1.313276113196548e+18,1,,,,ایشالا روزام تموم میشه شمام کتاب مینویسی اسم عشق کرونا روزا دورکاری عشقی دلت شاد مامانم حقوق بازنشستگیش شمال خونه نقلی خریده میتونیم اونجا نریم جون نمیام,[],"['ایشالا', 'روزام', 'تموم', 'میشه', 'شمام', 'کتاب', 'مینویسی', 'اسم', 'عشق', 'کرونا', 'روزا', 'دورکاری', 'عشقی', 'دلت', 'شاد', 'مامانم', 'حقوق', 'بازنشستگیش', 'شمال', 'خونه', 'نقلی', 'خریده', 'میتونیم', 'اونجا', 'نریم', 'جون', 'نمیام']",ایشالا روزام تموم میشه کتاب مینویسی اسم عشق کرونا روزا دورکاری عشق دل شاد مامان حقوق بازنشستگیش شمال خونه نقل خریده میتونیم اونجا نر جون نمیام,"['ایشالا', 'روزام', 'تموم', 'میشه', 'کتاب', 'مینویسی', 'اسم', 'عشق', 'کرونا', 'روزا', 'دورکاری', 'عشق', 'دل', 'شاد', 'مامان', 'حقوق', 'بازنشستگیش', 'شمال', 'خونه', 'نقل', 'خریده', 'میتونیم', 'اونجا', 'نر', 'جون', 'نمیام']",27,26,1,6198
1312731328362754050,0,,2020-10-04 12:28:32+00:00,7,,1312731328362754050,Twitter for iPhone,1211620489229000705,,0,,,,دورکاری جذابه 😍 فک شلوارک نشستی مدیر عامل تصویری حرف میزنی تصمیمات راهبردی میگیری 😂,[],"['دورکاری', 'جذابه', '😍', 'فک', 'شلوارک', 'نشستی', 'مدیر', 'عامل', 'تصویری', 'حرف', 'میزنی', 'تصمیمات', 'راهبردی', 'میگیری', '😂']",دورکاری جذابه 😍 فک شلوارک مدیر عامل تصویر حرف میزنی تصمیمات راهبردی میگیری 😂,"['دورکاری', 'جذابه', '😍', 'فک', 'شلوارک', 'مدیر', 'عامل', 'تصویر', 'حرف', 'میزنی', 'تصمیمات', 'راهبردی', 'میگیری', '😂']",15,14,2,6216
1320371340508057601,0,['16449146'],2020-10-25 15:26:27+00:00,1,16449146.0,1320386248868069381,Twitter for Android,46880590,1.3203858862788485e+18,1,,,,شرایط گاون دورکار می‌کردن همکار مادرش کرونا فوت شوهرشم نیومده گمونم آدم واحد سرفه می‌کنن,[],"['شرایط', 'گاون', 'دورکار', 'می\u200cکردن', 'همکار', 'مادرش', 'کرونا', 'فوت', 'شوهرشم', 'نیومده', 'گمونم', 'آدم', 'واحد', 'سرفه', 'می\u200cکنن']",شرایط گاون دورکار می‌کردن همکار مادر کرونا فوت شوهر نیومده گمونم آدم واحد سرفه می‌کنن,"['شرایط', 'گاون', 'دورکار', 'می\u200cکردن', 'همکار', 'مادر', 'کرونا', 'فوت', 'شوهر', 'نیومده', 'گمونم', 'آدم', 'واحد', 'سرفه', 'می\u200cکنن']",15,15,2,6266
1320382654613737473,0,,2020-10-25 15:12:11+00:00,18,,1320382654613737473,Twitter for Android,186582253,,1,,,,آدم دورکاری,[],"['آدم', 'دورکاری']",آدم دورکاری,"['آدم', 'دورکاری']",2,2,2,6268
1308466790096408580,0,,2020-09-22 18:02:47+00:00,2,,1308466790096408580,Twitter Web App,1282732179647275011,,0,,,,بهمون خبر کاری بابت شرایط کرونا آینده لغو میدونیدچرا همکاران عزیزمون بجای کار استراحت پرداختند سفر میرفتن سوالم آدمها براشون وجدان تعریف وجدان,['وجدان'],"['بهمون', 'خبر', 'کاری', 'بابت', 'شرایط', 'کرونا', 'آینده', 'لغو', 'میدونیدچرا', 'همکاران', 'عزیزمون', 'بجای', 'کار', 'استراحت', 'پرداختند', 'سفر', 'میرفتن', 'سوالم', 'آدمها', 'براشون', 'وجدان', 'تعریف', 'وجدان']",بهمون خبر کاشت بابت شرایط کرونا آینده لغو میدونیدچرا همکار عزیزمون بجا کار استراحت پرداخت سفر میرفتن سوالم آدم براشون وجدان تعریف وجدان,"['بهمون', 'خبر', 'کاشت', 'بابت', 'شرایط', 'کرونا', 'آینده', 'لغو', 'میدونیدچرا', 'همکار', 'عزیزمون', 'بجا', 'کار', 'استراحت', 'پرداخت', 'سفر', 'میرفتن', 'سوالم', 'آدم', 'براشون', 'وجدان', 'تعریف', 'وجدان']",23,23,1,6306
1313248286837551106,2,,2020-10-05 22:42:45+00:00,36,,1313248286837551106,Twitter for iPhone,308955873,,1,,,,موجی آشناها می‌گیرنهشت کرونا گذشته شرکت‌های مدعی آی‌تی کشور زیرساخت دورکاری ننداختن اسمشون کارخونه نو دیجی فلانه,[],"['موجی', 'آشناها', 'می\u200cگیرنهشت', 'کرونا', 'گذشته', 'شرکت\u200cهای', 'مدعی', 'آی\u200cتی', 'کشور', 'زیرساخت', 'دورکاری', 'ننداختن', 'اسمشون', 'کارخونه', 'نو', 'دیجی', 'فلانه']",موج آشنا می‌گیرنهشت کرونا گذشته شرکت مدعی آی‌تی کشور زیرساخت دورکاری ننداختن اسمشون کارخونه نو دیجی فلانه,"['موج', 'آشنا', 'می\u200cگیرنهشت', 'کرونا', 'گذشته', 'شرکت', 'مدعی', 'آی\u200cتی', 'کشور', 'زیرساخت', 'دورکاری', 'ننداختن', 'اسمشون', 'کارخونه', 'نو', 'دیجی', 'فلانه']",17,17,1,6331
1320756563804606464,0,,2020-10-26 15:57:57+00:00,3,,1320756563804606464,Twitter for iPhone,1209714574523555841,,0,,,,دورکار تموم تازه میفهمیم بدبختی,[],"['دورکار', 'تموم', 'تازه', 'میفهمیم', 'بدبختی']",دورکار تموم تازه میفهمیم بدبخت,"['دورکار', 'تموم', 'تازه', 'میفهمیم', 'بدبخت']",5,5,2,6349
1312536235827634176,0,,2020-10-03 23:33:19+00:00,1,,1312536235827634176,Twitter for Android,1304025611703328768,,1,1.3124954487252296e+18,,,بحث حقوق کار ریموت نظرم کارفرمایی بابت کاری آلمان 30 بده پول آلمان براش بسازن نمیده ایرانی پول نصف بشه رغبت ریسک میکنه بده ایران برد میشه,[],"['بحث', 'حقوق', 'کار', 'ریموت', 'نظرم', 'کارفرمایی', 'بابت', 'کاری', 'آلمان', '30', 'بده', 'پول', 'آلمان', 'براش', 'بسازن', 'نمیده', 'ایرانی', 'پول', 'نصف', 'بشه', 'رغبت', 'ریسک', 'میکنه', 'بده', 'ایران', 'برد', 'میشه']",بحث حقوق کار ریموت کارفرما بابت کاشت آلمان 30 پول آلمان براش بسازن نمیده ایران پول نصف بشه رغبت ریسک میکنه ایران برد میشه,"['بحث', 'حقوق', 'کار', 'ریموت', 'کارفرما', 'بابت', 'کاشت', 'آلمان', '30', 'پول', 'آلمان', 'براش', 'بسازن', 'نمیده', 'ایران', 'پول', 'نصف', 'بشه', 'رغبت', 'ریسک', 'میکنه', 'ایران', 'برد', 'میشه']",27,24,1,6370
1316302910322601985,0,['764829980681379840'],2020-10-14 13:30:06+00:00,0,7.648299806813798e+17,1316370700408676358,Twitter for Android,1180835489332568065,1.316302910322602e+18,1,,,,میشه بپرسم وضعیت کار شرایط دورکار خیر,[],"['میشه', 'بپرسم', 'وضعیت', 'کار', 'شرایط', 'دورکار', 'خیر']",میشه پرسید وضعیت کار شرایط دورکار خیر,"['میشه', 'پرسید', 'وضعیت', 'کار', 'شرایط', 'دورکار', 'خیر']",7,7,1,6383
